row_id,source,lat_deg,lon_deg,report_date,status_id,water_source_clean,water_source_category,water_tech_clean,_water_tech_category,facility_type,clean_country_name,clean_country_id,clean_adm1,clean_adm2,clean_adm3,clean_adm4,install_year,installer,rehab_year,rehabilitator,management_clean,status_clean,pay_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality_clean,activity_id,scheme_id,wpdx_id,notes,orig_lnk,photo_lnk,country_id,data_lnk,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,water_point_history,local_population,served_population,rehab_priority,_pop_who_would_gain_access,crucialness,pressure,usage_cap,days_since_report,staleness_score,is_latest,location_id,is_urban,cluster_size,country_name,water_source,water_tech,status,adm1,adm2,adm3,management,pay,subjective_quality,new_georeferenced_column_,lat_lon_deg,public_data_source,converted,count,created_timestamp,updated,is_duplicate,dataset_title
800006,Evidence Action,-1.164361939,34.59731187,2014-04-09T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,,,6GCPRHPW+7W3,Nyaigutu School Borehole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,55004.07259,1356.805572,1893.723665,57925.22257,3979.885007,"{""2014-04-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1091.0,365.0,,,0.334555454,1.216666667,300.0,4484,24.33107229,True,132103,False,1,Kenya,Borehole,,,,,,,,,POINT (34.5973118688 -1.1643619393),"(-1.1643619393°, 34.5973118688°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
98760,USAID/KEA KIWASH,-1.0017652,34.2467593,2021-02-03T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Nyatike,Macalder/Kanyarwanda,,2019.0,,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96MR3V,,6GCPX6XW+7PR,,,https://api.mwater.co/v3/images/e9324ab85fd141eb8234d24b4a9a6cc9,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,67792.6839,105.3099335,3516.619179,68659.38253,25497.26875,"{""2021-02-03"": {""photo_lnk"": ""https://api.mwater.co/v3/images/e9324ab85fd141eb8234d24b4a9a6cc9"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1516.0,1431.0,,,0.943931398,4.77,300.0,1992,53.3708921,True,404599,False,1,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,NYATIKE,Macalder/Kanyarwanda,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.2467593 -1.0017652),"(-1.0017652°, 34.2467593°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
652901,Evidence Action,-1.1001778,34.3703294,2023-03-10T00:00:00.000,Yes,Borehole/Tubewell,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna West,Wasimbete,,2012.0,,,,Community Management,Non-Functional,,,,Unacceptable quality,10340971,,6GCPV9XC+W4H,,,https://api.mwater.co/v3/images/4b392558f792441eb3ee0911c0ef05ca,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,64529.0385,1620.3513,26.82539265,65008.20171,11338.66708,"{""2021-01-28"": {""photo_lnk"": ""https://api.mwater.co/v3/images/4b392558f792441eb3ee0911c0ef05ca"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}, ""2023-03-10"": {""photo_lnk"": ""https://api.mwater.co/v3/images/4b392558f792441eb3ee0911c0ef05ca"", ""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}}",1465.0,538.0,,,0.367235495,1.793333333,300.0,1227,67.92496216,True,402378,False,2,Kenya,Borehole,"KIOSK, public tap",Yes- functional and in use,Migori,Suna West,Wasweta_2,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.3703294 -1.1001778),"(-1.1001778°, 34.3703294°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,"#status_id, #orig_lnk",1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
176536,USAID/KEA KIWASH,-1.0928021,34.4671722,2021-02-04T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Suna West,Ragana-Oruba,,2018.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96Q2WQ,,6GCPWF48+VVG,,,https://api.mwater.co/v3/images/3665946d47bf4cd294ef3abf1f0bceea,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,56632.99714,837.9198774,1627.281413,57545.01083,2897.988452,"{""2021-02-04"": {""photo_lnk"": ""https://api.mwater.co/v3/images/3665946d47bf4cd294ef3abf1f0bceea"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",5143.0,946.0,,,0.183939335,3.153333333,300.0,1991,53.38771796,True,405604,False,2,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,SUNA WEST,Oruba Ragana,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.4671722 -1.0928021),"(-1.0928021°, 34.4671722°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
641052,Evidence Action,-1.2356756,34.47314453,2024-01-17T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Isibania,,,,,,,Non-Functional,,,,,10321133,,6GCPQF7F+P7C,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,69142.29124,1008.199378,528.5385887,70683.50338,849.4053386,"{""2024-01-17"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",9841.0,3717.0,,,0.377705518,12.39,300.0,914,74.96829775,True,433148,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria West,Nyamaraga,,,,POINT (34.47314453125 -1.2356756),"(-1.2356756°, 34.47314453125°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
289291,USAID/KEA KIWASH,-0.933445,34.49916,2021-02-05T00:00:00.000,Yes,Protected Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Uriri,Central Kanyamkago,,1992.0,,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-96SMTW,,6GFP3F8X+JMF,,,https://api.mwater.co/v3/images/0aeccf5e0b24455787410dedb11b30d6,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,41245.35953,16952.29794,711.6794662,41790.76037,4589.33138,"{""2021-02-05"": {""photo_lnk"": ""https://api.mwater.co/v3/images/0aeccf5e0b24455787410dedb11b30d6"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}}",1692.0,889.0,,,0.525413712,2.963333333,300.0,1990,53.40454912,True,406371,False,1,Kenya,Protected spring,"KIOSK, public tap",Partially- functional but needs repairs,Migori,URIRI,Central Kanyamkago,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.49916 -0.933445),"(-0.933445°, 34.49916°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
652903,Evidence Action,-1.0938902,34.3808177,2023-03-10T00:00:00.000,Yes,Borehole/Tubewell,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna West,Wasweta Ii,,2001.0,,,,Community Management,Non-Functional,,,,Unacceptable quality,10340973,,6GCPW94J+F87,,,https://api.mwater.co/v3/images/14545a352afe425bb44791081c766116,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,63235.96062,1622.435779,845.9501463,63705.3223,10013.08297,"{""2021-01-28"": {""photo_lnk"": ""https://api.mwater.co/v3/images/14545a352afe425bb44791081c766116"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}, ""2023-03-10"": {""photo_lnk"": ""https://api.mwater.co/v3/images/14545a352afe425bb44791081c766116"", ""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}}",1085.0,306.0,,,0.28202765,1.02,300.0,1227,67.92496216,True,402374,False,2,Kenya,Borehole,"KIOSK, public tap",Yes- functional and in use,Migori,Suna West,Wasweta_2,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.3808177 -1.0938902),"(-1.0938902°, 34.3808177°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,"#status_id, #orig_lnk",1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
103315,USAID/KEA KIWASH,-1.2676283,34.6332117,2021-01-27T00:00:00.000,Yes,Borehole/Tubewell,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,2020.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96355L,,6GCPPJJM+W7W,,,https://api.mwater.co/v3/images/027620d291d4405e9e17581b22e89e35,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,63410.9927,6331.709514,661.4802022,67822.49113,8248.694637,"{""2021-01-27"": {""photo_lnk"": ""https://api.mwater.co/v3/images/027620d291d4405e9e17581b22e89e35"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}}",1472.0,1085.0,,,0.737092391,3.616666667,300.0,1999,53.25325946,True,402027,False,1,Kenya,Borehole,"KIOSK, public tap",Yes- functional and in use,Migori,KURIA EAST,Nyabasi West,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.6332117 -1.2676283),"(-1.2676283°, 34.6332117°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
799248,Evidence Action,-1.173845681,34.47227008,2014-08-27T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Tagare,,,,,,,Non-Functional,,,,,,,6GCPRFGC+FW6,Kembesa Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,63457.90813,6189.722415,435.901985,64754.45519,7391.173343,"{""2014-08-27"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1525.0,482.0,,,0.316065574,1.606666667,300.0,4344,25.42884286,True,139796,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.472270076 -1.1738456805),"(-1.1738456805°, 34.472270076°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
103477,USAID/KEA KIWASH,-1.0577714,34.320376,2021-02-02T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna West,Wiga,,2016.0,Society,,,Community Management,"Functional, not in use",,,,Acceptable quality,Migori_enumerator-96JXNW,,6GCPW8RC+V48,Calvary Legion Borehole,,https://api.mwater.co/v3/images/d5d86fee8a2444bdb50499ba004f9438,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,65108.12659,3726.716686,21.10291576,65759.15007,16304.07126,"{""2014-03-27"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}, ""2021-02-02"": {""photo_lnk"": ""https://api.mwater.co/v3/images/d5d86fee8a2444bdb50499ba004f9438"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",1239.0,697.0,,,0.562550444,2.323333333,300.0,1993,53.35407154,True,131731,False,2,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Yes- functional and in use,Migori,SUNA WEST,Wiga,Project management committee,,"Yes, the water is treated and safe for drinking",POINT (34.320376 -1.0577714),"(-1.0577714°, 34.320376°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
642559,Evidence Action,-0.946668327,34.43911743,2023-06-12T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Uriri,West Kanyamkago,,,,,,,Non-Functional,,,,,10340824,,6GFP3C3Q+8J2,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,47066.06154,12008.69072,18.7881118,47731.87004,11159.6006,"{""2023-04-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}, ""2023-06-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1547.0,291.0,,,0.188106012,0.97,300.0,1133,69.96769519,True,425449,False,2,Kenya,Borehole,,,Migori,Uriri,Kajulu 1B,,,,POINT (34.439117431640625 -0.9466683268547058),"(-0.9466683268547058°, 34.439117431640625°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
642012,Evidence Action,-1.201894999,34.50966263,2023-11-16T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Makerero,,,,,,Other,Non-Functional,,,,Acceptable quality,10340236,,6GCPQGX5+7V5,Kemogesi Protected Spring,,https://api.mwater.co/v3/images/f85868ad4eb74815a7c3316c9d1e99a0,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,63824.78548,5941.098461,2134.921461,65509.13195,5441.321154,"{""2014-08-26"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}, ""2021-02-05"": {""photo_lnk"": ""https://api.mwater.co/v3/images/f85868ad4eb74815a7c3316c9d1e99a0"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}, ""2023-11-16"": {""photo_lnk"": ""https://api.mwater.co/v3/images/f85868ad4eb74815a7c3316c9d1e99a0"", ""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",2723.0,590.0,,,0.216672787,1.966666667,300.0,976,73.51739976,True,139571,False,3,Kenya,Protected Spring (not powered by solar/electricity),"KIOSK, public tap",Yes- functional and in use,Migori,Kuria West,Nyabikaye,Other (please specify),,"Yes, the water is treated and safe for drinking",POINT (34.50966262817383 -1.201894998550415),"(-1.201894998550415°, 34.50966262817383°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,"#status_id, #orig_lnk",1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
800072,Evidence Action,-1.189766396,34.4896771,2014-05-09T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Tagare,,,,,,,Non-Functional,,,,,,,6GCPRF6Q+3VV,Ke Magaria Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,63858.39606,6264.686893,187.1904053,65336.87704,5709.937432,"{""2014-05-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1727.0,311.0,,,0.180081065,1.036666667,300.0,4454,24.56224786,True,132583,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.4896771002 -1.1897663959),"(-1.1897663959°, 34.4896771002°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
103556,USAID/KEA KIWASH,-1.0045553,34.3089331,2021-02-03T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Nyatike,Macalder/Kanyarwanda,,2019.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96MJ5Y,,6GCPX8W5+5HF,,,https://api.mwater.co/v3/images/19d6e4c3f9c84ae5b9c9577898c12c7a,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,62328.04888,1708.21538,34.42229942,63103.31539,18841.97056,"{""2021-02-03"": {""photo_lnk"": ""https://api.mwater.co/v3/images/19d6e4c3f9c84ae5b9c9577898c12c7a"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1514.0,958.0,,,0.632760898,3.193333333,300.0,1992,53.3708921,True,404878,False,1,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,NYATIKE,Macalder/Kanyarwanda,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.3089331 -1.0045553),"(-1.0045553°, 34.3089331°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
652792,Evidence Action,-1.1696751,34.5661673,2023-03-10T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Masaba,,,,,,,Non-Functional,,,,,10321241,,6GCPRHJ8+4FF,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,57327.39859,3111.178747,2100.874699,59695.58463,6211.612352,"{""2023-03-10"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1343.0,828.0,,,0.616530156,2.76,300.0,1227,67.92496216,True,424957,False,1,Kenya,Borehole,,,Migori,Kuria West,Kurutiange,,,,POINT (34.5661673 -1.1696751),"(-1.1696751°, 34.5661673°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
642068,Evidence Action,-0.96706003,34.48178864,2023-11-24T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Uriri,Central Kanyamkago,,,,,,,Non-Functional,,,,,10340307,,6GFP2FMJ+5PF,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,45286.45099,12818.41785,824.6024356,45789.60304,8576.826408,"{""2023-11-24"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1205.0,798.0,,,0.662240664,2.66,300.0,968,73.70302294,True,431239,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Uriri,Kawere 2B,,,,POINT (34.481788635253906 -0.9670600295066833),"(-0.9670600295066833°, 34.481788635253906°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
103292,USAID/KEA KIWASH,-1.148045,34.4596933,2021-01-28T00:00:00.000,Yes,Protected Well,Well,Hand Pump,Hand Pump,Improved,Kenya,KEN,Migori,Kuria West,Tagare,,2009.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, needs repair",,,,Unacceptable quality,Migori_enumerator-966FUL,,6GCPVF25+QVP,,,https://api.mwater.co/v3/images/4866c43efbf941f2bc78d0d7780e7332,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,61950.38888,4348.577898,1182.796585,63064.12063,9038.503584,"{""2021-01-28"": {""photo_lnk"": ""https://api.mwater.co/v3/images/4866c43efbf941f2bc78d0d7780e7332"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Hand Pump""}}",1333.0,673.0,,,0.504876219,2.243333333,300.0,1998,53.27004823,True,402392,False,1,Kenya,Protected hand dug/ shallow well,Piped gravity scheme,Partially- functional but needs repairs,Migori,KURIA WEST,Tagare,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.4596933 -1.148045),"(-1.148045°, 34.4596933°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
103329,USAID/KEA KIWASH,-1.0141433,34.487194,2021-01-29T00:00:00.000,Yes,Protected Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna East,Kakrao,,1990.0,,,,Other,"Functional, not in use",,,,Acceptable quality,Migori_enumerator-968QBZ,,6GCPXFPP+9VM,,,https://api.mwater.co/v3/images/63f7ac6dca51455486881bccf3135c47,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,48666.8983,8612.509632,541.6384542,49280.14404,6236.851702,"{""2021-01-28"": {""photo_lnk"": ""https://api.mwater.co/v3/images/a7e4fb009eaf4187912e054aa3fce1fa"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}, ""2021-01-29"": {""photo_lnk"": ""https://api.mwater.co/v3/images/63f7ac6dca51455486881bccf3135c47"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}}",2599.0,301.0,,,0.115813775,1.003333333,300.0,1997,53.2868423,True,402407,False,2,Kenya,Protected spring,"KIOSK, public tap",Yes- functional and in use,Migori,SUNA EAST,Kakrao,Other (please specify),,"Yes, the water is treated and safe for drinking",POINT (34.487194 -1.0141433),"(-1.0141433°, 34.487194°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
